grade,FRPRE_EXP_0,FRPRE_EXP_1,FRPRE_EXP_2,FRPRE_EXP_3,FRPRE_EXP_4,FRPRE_EXP_5,FRPRE_EXP_6,FRPRE_EXP_7,FRPRE_EXP_8,FRPRE_EXP_9,E2FD_TEMP,E2FD_FLOW,PFR1_TEMP,INIFD1_FLOW1,INIFD1_FLOW2,MWN_LDPE,MWW_LDPE,FSCBN_LDPE,TMAX_PFR1,TEMP_OUT,FLOW_LDPE
6,3.665144716244968e-06,4.508114010811351e-09,268637188.9630033,214256062.1154245,1010528.647193505,1000904.4741204164,71438651.68062109,2845145119.49875,2717071870.7033854,1095780227.606771,100,65000,170,6,2.0,28569.8407,105289.882,23.9576913,284.06373,221.054146,9137.62013
6,3.690796182190012e-06,3.801803279382867e-09,271056882.18783104,207498071.32117045,1235748.3459005402,1391912.698486002,71186254.25516237,2396234952.906297,2501054280.7946157,1334426158.5536487,100,65000,170,6,2.0,26801.8987,124678.656,30.6343007,288.893101,222.845794,9447.98079
6,3.46221382262939e-06,3.927092641567251e-09,273821408.46120167,230985961.63529617,1129741.933764812,1432874.4370331033,57627037.02813447,2197986024.6289463,2983106809.9820304,1337639164.440482,100,65000,170,6,2.0,33883.677,195514.541,27.8735995,292.451246,223.86537,9622.27244
6,3.899456627688121e-06,3.6781391426114e-09,273674425.9941294,298401170.42386127,1497090.07803036,1113953.833753656,72338356.94254613,2292096630.950568,2185112537.028425,1189357473.4189095,100,65000,170,6,2.0,32833.2649,134498.437,20.2328024,309.748439,227.444576,10679.5123
6,4.0451245340165255e-06,4.346981599337523e-09,266338803.18938065,276344387.9574605,1160271.8046103618,1038270.1946746832,72527313.93495421,2100886391.0734909,2033310519.0639925,1289849443.2574468,100,65000,170,6,2.0,32691.7026,130459.749,23.2413326,304.37035,225.17845,10342.0174
6,4.486836849021836e-06,3.934851220472873e-09,295611184.25529194,216668640.8861586,1023633.347625816,1209878.800601194,58731358.255836,2259813954.205795,2285815217.281641,1257908426.7976155,100,65000,170,6,2.0,32208.611,151084.166,27.8219972,291.779606,222.923734,9616.57013
6,3.231088166100018e-06,4.472793711271909e-09,295551374.5122659,252206661.3058772,1490962.6999495763,1040946.709759399,60189799.18976843,2397647040.937015,2585083521.8098865,1471649858.010799,100,65000,170,6,2.0,33031.0221,134134.882,28.2825404,295.331335,223.62793,9765.0954
6,4.550127621149594e-06,4.443787007075455e-09,269051595.7689231,289541725.24859107,1351009.0710185526,1480690.964640505,67545366.00406536,2201040029.511334,2421486790.149,1221855204.0650568,100,65000,170,6,2.0,34776.5378,182785.73,20.9087799,303.126907,224.67128,10270.6524
6,3.4076107291932896e-06,3.7204645889817814e-09,221794753.60694468,240382491.96385744,1194039.6041917603,1305520.0275581663,72119687.96292475,2329419450.2434883,2390954586.964057,1463804573.269689,100,65000,170,6,2.0,29568.1933,136077.641,29.7996719,297.778653,224.76052,9946.24979
6,3.68830142656552e-06,3.2384472916377203e-09,260463859.87134105,216127229.2095949,1375067.418676848,1019632.6919602184,58169903.80770844,2407124634.5715027,2920708439.826333,1147190037.1907372,100,65000,170,6,2.0,30578.2691,124047.614,25.5934375,291.993472,224.933838,9652.92012
6,3.2257181468148515e-06,3.866721371241445e-09,245878651.3336657,267751636.53559932,1215306.7092258208,1042705.1363867294,50924080.251735166,2069384732.0975304,2917172087.451596,1077746760.9935105,100,65000,170,6,2.0,39623.3021,187936.156,19.9202875,301.204999,226.389243,10127.3538
6,4.116248178199256e-06,3.365295638466756e-09,217433525.8542643,282118969.17071044,1070227.039032003,1169318.666439445,63212801.19210542,2579377347.51195,2068327922.5403311,1101083659.433491,100,65000,170,6,2.0,36104.489,163484.078,19.6979938,307.678174,227.564622,10560.2682
6,4.018531233845821e-06,4.220232625043362e-09,250185923.0493331,238419955.545562,1477442.9208313248,1209114.4537888144,63948582.31747453,2753077450.045091,2948737345.499925,1291165506.6632328,100,65000,170,6,2.0,30916.9303,130441.966,25.8032869,289.818757,222.288057,9485.36711
6,3.7205966765048624e-06,4.474488521374142e-09,299591964.1184939,243986753.18846256,1057448.6514587798,1251076.820009925,63529768.86255073,2507560884.38076,2622813023.349493,1094036140.0061522,100,65000,170,6,2.0,33462.1943,156088.087,21.5306079,292.613499,222.737593,9619.45018
6,3.430282690528414e-06,3.9254101550017896e-09,294445505.26095104,240551572.7924285,1278343.8536788805,999994.0105061984,66735591.99517697,2726410086.679293,2760759201.683917,1305992949.948469,100,65000,170,6,2.0,30947.1386,117970.297,26.1724141,293.05579,223.728149,9655.1656
6,4.4367764042661886e-06,3.905739658730112e-09,221525080.83494624,247147485.42462328,1121330.356102898,1440218.88663533,72234113.96636206,2081741167.2200224,2173214852.4078183,1347296683.0274544,100,65000,170,6,2.0,30479.7967,153558.661,26.7984945,300.172833,224.351858,10108.7947
6,3.413561223910292e-06,4.2491724717348175e-09,276020349.34173614,288144560.64323336,1167789.41354439,1373793.1277982108,51003216.70084088,2028032432.8919835,2033852074.8345675,1188495008.388418,100,65000,170,6,2.0,41226.2392,258208.333,20.8003348,307.734195,227.491772,10519.021
6,4.351724803377637e-06,4.194116181720245e-09,236605297.73960063,248451518.20881137,1116102.4760281928,1148979.8176610307,69108776.81419094,2345130932.8845425,2917263645.6064777,1354233741.5825243,100,65000,170,6,2.0,32107.4584,135549.074,26.2500214,293.691033,222.831977,9714.79958
6,4.069192279275641e-06,3.2135541252763747e-09,200397366.92570305,256402370.226567,1127620.4532309095,1341607.1988836084,62100845.2366095,2057077591.7051704,2099210869.2144115,1213083946.4627414,100,65000,170,6,2.0,33914.1335,179884.332,23.8252184,306.759411,227.479987,10513.7314
6,4.0658350156559285e-06,3.558925482098332e-09,241368423.48118967,245390394.3140522,1219608.4127112534,1312174.722015678,63253885.66574111,2543694836.967222,2655886670.934203,1465465698.823629,100,65000,170,6,2.0,32588.579,156343.392,29.13282,296.868659,224.748672,9917.14441
6,3.898694341695645e-06,4.110010260222051e-09,218356675.48615676,240719508.63727805,1408936.1747262755,1251557.5309764289,62010254.58548957,2270064321.204198,2400110049.512642,1445115717.8188193,100,65000,170,6,2.0,31684.8432,145454.635,29.1174552,295.80992,223.585975,9820.49963
6,4.376984099528715e-06,4.494558350928296e-09,287970586.1094268,286563937.9831917,1259764.2858441018,1126806.592597132,66256991.04644217,2583827823.68797,2799315131.455079,1508594469.2485554,100,65000,170,6,2.0,35584.4961,148463.909,25.7371404,298.800342,223.75793,10004.655
6,3.725239949205189e-06,3.1703723959391504e-09,227911312.14343008,295437023.2481962,1263200.0268305354,1400328.229132373,72409662.30465123,2234642721.62388,2779636205.900392,1371199683.5960238,100,65000,170,6,2.0,33844.1648,173220.58,23.5980076,309.617607,228.410616,10677.2767
6,3.603742886197981e-06,3.132495058021196e-09,285439579.4386301,232832524.09321323,1153567.564200275,1290522.81890115,63360374.9667768,2556569022.361823,2996523794.027907,1321393099.4947124,100,65000,170,6,2.0,31675.9901,152967.027,27.6540671,295.453237,225.769615,9842.77058
6,4.581410333143907e-06,3.955733971367506e-09,215952320.2556553,201789793.3276932,1047985.0065181176,1092148.6614995014,59894291.69604026,2115184341.03849,2469143719.183112,1230125639.9563518,100,65000,170,6,2.0,30333.3553,130034.702,28.868059,287.843138,222.187152,9396.91852
6,3.6704545911190873e-06,4.400035482143428e-09,205727834.57833597,238594302.02107248,1437840.918500254,1234295.4040270078,61444258.86883436,2300015793.9349875,2017246759.366747,1523871676.1993518,100,65000,170,6,2.0,31275.2184,140820.034,30.9959928,296.062301,223.32063,9828.77569
6,4.396866192133475e-06,3.973657544107851e-09,259164301.7287416,281237155.9126294,1297534.8930423232,1357512.5347817857,59369048.47156441,2020882344.338258,2174042927.257575,1277165114.2760842,100,65000,170,6,2.0,36643.5548,196362.935,22.7797005,306.459531,226.350464,10475.9371
6,3.5029111419426685e-06,4.025070660711645e-09,227941306.543794,230051365.65511903,1210707.4227442688,1315351.2678141985,60079604.6784593,2807578183.02875,2344961547.2921524,1073091860.2535866,100,65000,170,6,2.0,31998.8305,152058.243,22.3982981,291.780896,223.361081,9588.03622
6,3.704559645679164e-06,4.4933169876276e-09,269138537.5968749,237581008.41056868,1415416.0024031245,1298016.2304493445,72190845.26973282,2790967703.841475,2756983380.689172,1043442012.8665236,100,65000,170,6,2.0,28892.4151,122580.164,20.8822139,289.305753,221.776676,9436.52512
6,4.413284896221672e-06,4.311264787380468e-09,206491103.13361335,286672608.8780837,1284002.8408195334,1422098.1962942742,65236884.668923125,2480455375.0521507,2563100936.6557407,1187735888.3322763,100,65000,170,6,2.0,35579.0801,180912.024,20.4164386,301.187591,224.5162,10152.2986
6,3.878087239668733e-06,3.919296323860262e-09,275040523.95343524,269141733.09307635,1094392.111713781,1311899.2021215805,66517637.01908797,2734810353.748713,2956806825.780961,1291326354.8874938,100,65000,170,6,2.0,34634.4917,165115.879,23.425265,297.426305,224.505483,9929.73344
6,4.594289948245877e-06,4.239569437214165e-09,252850341.3040549,253273468.31365165,1349495.6249726142,1314247.1075683795,69279174.05959323,2877015161.3980923,2110729162.901604,1399250255.281828,100,65000,170,6,2.0,30824.6233,133212.877,26.7547217,295.670644,222.896247,9838.52251
6,3.824414573593342e-06,4.508649225939763e-09,219342063.49963775,242606099.6919509,1056011.7902177968,1032579.2845435817,72767832.31898363,2524189756.8256483,2408227528.846283,1128193516.6353166,100,65000,170,6,2.0,30486.664,116908.494,22.3551698,293.084951,222.46449,9657.27649
6,3.517715661213513e-06,3.74502516229985e-09,245882241.65651947,278312849.1953393,1331436.9769184988,1158482.855936797,70075187.00417233,2915709199.9927807,2914324605.01283,1525538318.5342696,100,65000,170,6,2.0,33046.3697,136984.879,26.9695394,299.593475,225.311193,10052.9832
6,4.213817860967591e-06,3.048856353605585e-09,245535175.47438517,268853651.3735575,1194559.146658696,1473808.5695879865,57532897.40160367,2618229020.798626,2484310778.712964,1118804691.7837176,100,65000,170,6,2.0,36454.7338,209297.965,20.8520122,304.996875,227.576405,10412.1705
6,3.561893592180919e-06,3.7920668719120905e-09,249502248.976433,295472225.11379904,1022569.779737254,1067463.888847666,49296677.66678101,2812613499.42559,2490198141.2925487,1300301862.5625064,100,65000,170,6,2.0,43766.8766,206728.496,21.9946107,304.640516,227.409954,10330.3652
6,4.108336712836005e-06,4.117229907361851e-09,259239443.84018296,291747064.86101013,1347478.300422029,1325490.6942554032,61259782.02762645,2924311633.283984,2124177451.036977,1411818464.534273,100,65000,170,6,2.0,36395.9186,171716.526,24.0247009,303.143989,225.473697,10270.2348
6,4.198582829349735e-06,4.075907692247298e-09,250248070.696023,269548749.34758687,1185192.1677098696,1209600.598606458,59783704.139567256,2896183836.9140224,2143279142.3870437,1452253098.587901,100,65000,170,6,2.0,35844.6574,160387.33,26.437889,299.494588,224.599151,10050.5968
6,3.1251536099662574e-06,4.1210841186671094e-09,293013440.0045478,230044069.41893595,1399652.0567954313,1259484.85268485,72320626.86999902,2507341604.8942432,2809312614.7606497,1259441992.8619208,100,65000,170,6,2.0,28137.4025,120620.382,26.2262206,290.846672,223.039691,9518.0574
6,4.397944261592202e-06,3.943498832170408e-09,279337501.7325698,289310662.5137245,1301210.8445522117,1224406.722422921,69180094.27643253,2250059396.9224777,2478601105.691286,1399316507.5908537,100,65000,170,6,2.0,34327.0548,153940.13,24.1547051,305.082855,225.783119,10397.4884
6,3.500216592570238e-06,4.322419822612553e-09,235450138.25025767,262264553.2107827,1416686.8606083174,1472242.05334238,68013352.02468935,2666649307.3707457,2458891678.740059,1193639718.476751,100,65000,170,6,2.0,31829.1656,157926.391,22.1729614,297.071814,223.862926,9884.93274
6,4.005739811850826e-06,3.516227504295986e-09,220575429.2263608,221630512.40142056,1490688.034517651,1277852.2883048295,67349289.60601702,2520638068.0427766,2454465406.642794,1371324146.364987,100,65000,170,6,2.0,27929.3159,121610.344,29.8520187,293.105331,223.849015,9710.35075
6,4.298257382915769e-06,4.5117442359368225e-09,280298083.7225178,271127848.29227155,1039844.7681693564,1461155.0053335915,48620802.77204895,2553765651.9291167,2107746477.8005116,1438501293.07372,100,65000,170,6,2.0,41569.3581,258614.651,26.0078092,299.580977,224.503656,10036.7742
6,3.559637569169854e-06,3.4088668258244293e-09,265223488.0402694,215214447.38924804,1457379.0680307,1069246.5489941428,58819144.65496836,2519891303.182026,2107877546.731378,1378787023.934546,100,65000,170,6,2.0,29407.424,119917.34,31.0809325,294.447114,224.784192,9772.75059
6,3.839735681953304e-06,4.307872662377032e-09,232074437.1519129,291549697.9154824,1090830.563207203,1415466.385635981,70142309.36517975,2268879207.62202,2035201958.795826,1427144950.0529938,100,65000,170,6,2.0,34911.5809,179881.412,24.5411754,306.214902,226.037063,10453.8515
6,4.364911366129234e-06,4.26243361597981e-09,239394582.5075552,219872472.76493412,1374533.7254852145,1161303.98777943,64155399.58519472,2185838621.392419,2858982245.0083117,1516476434.6520567,100,65000,170,6,2.0,29682.3337,125331.361,32.6918759,288.41586,221.690527,9413.3151
6,4.187872479842325e-06,4.482184494372887e-09,254102107.6441947,289889924.44999564,1308030.9427298603,995276.3585055498,70116194.41003767,2001287172.357173,2963491412.9185934,1298610457.1509404,100,65000,170,6,2.0,34698.7025,136008.656,22.0891092,301.46694,224.422588,10162.6096
6,3.1563832877612577e-06,3.1322748464858513e-09,265356029.4086632,215924011.8417137,1488735.550209138,1097278.1531406876,64336402.0716535,2546605990.5793138,2888257767.0348406,1511807836.2942262,100,65000,170,6,2.0,28161.14,114564.537,33.8636765,292.46069,225.463082,9664.39154
6,3.181304851155143e-06,4.377994152225551e-09,269663193.9280131,259503133.37770224,1308062.3118416506,1184487.1162270214,54480288.97690149,2324320368.554448,2804823939.072211,1204470777.3262572,100,65000,170,6,2.0,36789.3193,178538.308,22.5895277,296.4304,224.344945,9828.71598
6,3.450904764790914e-06,4.273261720534285e-09,255463284.6001651,231393279.3653558,1187952.522753757,1177650.235121354,56782178.78253019,2739310624.323377,2314961212.934813,1348742609.9442844,100,65000,170,6,2.0,33376.9942,149871.458,27.9346936,291.478125,223.072125,9551.34043
6,3.738786168324225e-06,3.955340111499846e-09,272776985.40852785,274916781.32026166,1446569.5273219752,1281949.8697449698,51565485.50463335,2478539812.2882385,2342409114.7976317,1083084350.4329145,100,65000,170,6,2.0,38005.4536,194963.922,19.5421093,302.486998,225.959863,10219.6423
6,3.568043895052381e-06,4.107001172615266e-09,235125096.56396323,266692619.6739924,1032481.3414671796,1287284.878269752,64808336.6108774,2298142253.784054,2221636874.970352,1069201307.8439506,100,65000,170,6,2.0,34843.2097,172598.814,19.8452772,301.852086,225.399499,10182.0264
6,4.39423660839736e-06,4.234742000789555e-09,258637123.02687117,296579026.5657873,1486870.7087939642,1401767.015928572,59693024.95178154,2778766627.5632954,2031115851.1096532,1355623764.1474152,100,65000,170,6,2.0,36596.9217,180493.701,22.7665695,304.429308,225.526442,10349.7108
6,3.626128429662996e-06,3.510866707837467e-09,245852851.39983836,274038434.008091,1257718.2177332232,1165777.0220908057,59982181.42908673,2157338432.018588,2785024234.8035927,1101017557.542789,100,65000,170,6,2.0,36217.9686,172091.709,20.0693889,304.189992,226.908548,10336.021
6,3.76446901875568e-06,4.476818246680681e-09,299829701.74905086,280245001.6772423,1182030.8487121528,1177320.7318215398,72691076.85364586,2032492971.80658,2033109401.8760784,1527347002.6622498,100,65000,170,6,2.0,32893.1536,144135.637,27.2009925,305.064138,225.41352,10374.1809
6,3.6126044956224174e-06,3.291619484321794e-09,230825330.96419844,255080932.29584032,1196297.7611019902,1220123.3252690826,49744012.99668461,2831053358.0266,2776610667.166885,1465327481.1426218,100,65000,170,6,2.0,38372.0952,194733.585,28.2485535,298.830685,226.521657,10013.8901
6,4.2158365113393954e-06,3.931186334473642e-09,252607306.2596002,259676227.6605271,1273770.4119490455,1390363.9723672718,68554514.74801415,2392124052.356867,2221539594.88887,1231538615.9873936,100,65000,170,6,2.0,31893.5627,154479.74,23.3559772,300.520361,224.607758,10125.9653
6,3.932196255329376e-06,3.5720356838384437e-09,282369833.34261,209174345.37972063,1240160.3975106156,1281970.695199479,65142115.562830806,2811203111.662509,2767324512.44077,1378612724.2523277,100,65000,170,6,2.0,28532.4696,126322.44,31.2598397,287.11116,223.292734,9367.84886
6,3.992082805034083e-06,4.057494793230309e-09,246207194.33102387,280648687.2903351,1496880.8928831343,1303165.7889878594,70729806.4212915,2608846765.2512603,2397200608.533591,1257123541.2359335,100,65000,170,6,2.0,32185.7351,142521.41,22.1470617,301.842351,224.914933,10195.0442
6,3.5261706122549102e-06,4.2960660768464955e-09,265517335.67203125,237383656.75653565,1143254.0409309962,1228187.2131976543,71017060.03536862,2420988811.662006,2223265784.7772965,1385811257.057088,100,65000,170,6,2.0,29901.9179,130012.631,28.2267059,294.598001,223.170633,9742.57388
6,4.494914161886992e-06,3.926370614058418e-09,259657519.81824327,219003779.62040457,1042657.3334112654,1173428.6546127289,69477247.32768083,2007531287.2502823,2285198680.4378147,1123781210.0722857,100,65000,170,6,2.0,29137.555,126441.769,24.7380472,293.788911,222.976054,9738.99595
6,3.759388234229164e-06,3.4314567920108e-09,227564275.58135664,224684724.10505995,1100552.7040297296,1043911.5005909036,54127899.39988819,2122426292.8764908,2929736799.4444394,1523241486.2198584,100,65000,170,6,2.0,34499.5247,155066.905,32.8288834,294.058166,224.934807,9742.69569
6,4.122698878777418e-06,3.9258739567819035e-09,257854089.52946645,256277902.5805443,1489088.9761982204,1198709.5010119395,65889455.39005894,2831846790.188777,2311100239.12565,1209872963.2002678,100,65000,170,6,2.0,31400.3506,130659.563,23.0160094,297.295368,223.987648,9930.02666
6,3.2411669279344078e-06,4.039991156915415e-09,280176831.5187224,258004626.02872455,1139055.5637778323,1318685.5236913636,65040235.18060083,2037015390.4150472,2306849730.206155,1250927182.8103125,100,65000,170,6,2.0,33511.9763,172243.133,24.004212,301.835472,225.520424,10164.0682
6,3.359796945027698e-06,3.85308670897153e-09,219793298.12635425,292218784.17114776,1042247.0669666468,1391755.454176656,53056292.23729776,2754230232.0865736,2223615272.7282743,1162860104.41134,100,65000,170,6,2.0,41334.6775,241618.498,19.9507301,305.501358,227.435338,10385.6515
6,3.4936564762748658e-06,4.1190068074291804e-09,241786799.09303653,210057823.8040652,1022156.8544114304,1095330.9193772709,61411104.06476168,2779667804.308355,2866241731.411738,1274641235.1052155,100,65000,170,6,2.0,30897.1758,128486.827,28.5266188,284.565879,222.203005,9170.35857
6,3.7303062118316782e-06,4.2367853258342406e-09,260605366.16439804,200467031.75930497,1354221.911366273,1299680.477120324,54848188.55086327,2045452982.9836788,2433647832.2842617,1290224870.8322506,100,65000,170,6,2.0,30206.2425,150748.23,30.4627511,287.302167,222.025025,9332.81361
6,3.177326355901967e-06,4.158650752080512e-09,237675767.56706932,213521817.21073797,1274249.2179101408,1434524.9720558797,51490685.29378717,2059653051.4445448,2047830806.123055,1476062633.8596864,100,65000,170,6,2.0,32744.6549,193312.001,33.358774,293.370185,223.753468,9660.81375
6,3.7400725391866018e-06,3.723581296431626e-09,260856363.56380576,269199518.79370075,1362601.346367066,1403809.2418836835,68313125.00087789,2278345942.6248355,2121451828.802538,1469360944.6508114,100,65000,170,6,2.0,32161.8669,160456.746,27.2915603,304.918514,226.25484,10382.1816
6,4.556164478028088e-06,3.61804561464555e-09,217776399.9241434,229453496.99472296,1196384.4168352697,1253026.8185105603,72580358.87105668,2638984097.3402176,2495959436.0789256,1135609070.079865,100,65000,170,6,2.0,28600.392,121317.515,23.8553083,293.185044,223.42787,9729.71202
6,3.1002451751537247e-06,4.096093270725608e-09,280091059.68870544,256597518.7019732,1125523.0080182804,1182025.5485599586,67007680.76913126,2094462364.7598257,2357707331.5740075,1128031542.2345552,100,65000,170,6,2.0,32859.1511,151346.929,21.7094625,300.790174,225.417269,10105.7294
6,3.4002502869627755e-06,3.0565711192351246e-09,281725010.6351304,257539701.68604803,1396105.690411242,1092231.0480841575,55881820.72477117,2635482085.8752365,2557553956.3769426,1202338674.468969,100,65000,170,6,2.0,34810.6266,153008.515,23.2784751,302.864103,227.584958,10266.7228
6,3.572772364558336e-06,4.260578389423782e-09,287720725.34513867,232214587.94252923,1348331.8234532378,1072273.8647029975,65916829.08005872,2227956493.873665,2699438553.1743,1482631929.1316884,100,65000,170,6,2.0,30276.417,122469.004,30.6576863,292.234844,222.828113,9606.72331
6,3.946105415869578e-06,3.6361821537916235e-09,227949469.6671384,262357121.35109133,1208641.6388522238,1421963.5588643665,66477601.757100575,2506306203.275375,2426946955.901904,1118669647.310929,100,65000,170,6,2.0,33041.7666,168274.524,21.066834,301.131475,225.493169,10159.3446
6,3.237715295387493e-06,4.482957462622102e-09,211009298.02374157,241053237.8546134,1464825.2685927993,1456915.850099662,58932144.221117705,2393811896.083538,2510434213.0522623,1279229723.9187453,100,65000,170,6,2.0,32453.9835,172791.528,25.5808758,293.414553,223.17565,9657.48822
6,4.602082703581339e-06,3.226516801132035e-09,219779275.9433648,227515629.3332677,1346758.4833371586,1182654.7321508927,50960816.48176713,2266177618.535017,2992540869.152358,1234474856.2178872,100,65000,170,6,2.0,34512.7271,166606.85,26.3005798,294.469792,225.085687,9809.53239
6,4.030622726877301e-06,3.877480081582644e-09,231841921.66377625,241355215.17572463,1338256.1323982812,1307528.2883204906,54679807.745162174,2740007073.778169,2370547132.8605385,1305476258.5857768,100,65000,170,6,2.0,34245.9199,167082.502,26.1940919,294.776552,223.950547,9782.08067
6,3.931262980291325e-06,3.46814141830704e-09,270348152.77857006,205728458.278556,1397404.007829341,1063685.1028430427,69491499.12879044,2788828416.7218943,2944925524.4824376,1547754062.391394,100,65000,170,6,2.0,26540.1576,100036.775,35.5969858,286.06743,223.323917,9321.55228
6,3.316157433666373e-06,4.4989256476294846e-09,246036965.91965392,262927212.60404387,1386179.1048490442,1120964.6636714952,61535350.32500786,2259334641.2507324,2057404491.4105165,1216724229.3765984,100,65000,170,6,2.0,33710.4368,146300.067,22.8056929,300.665298,224.735583,10096.2731
6,3.891436662269556e-06,3.6775283810927284e-09,260823170.18291745,203476836.4994304,1417294.8276591431,1372238.892252935,50790612.00437022,2773423306.39079,2685973964.340013,1517964667.735888,100,65000,170,6,2.0,31360.5245,159342.063,35.2374244,285.689279,223.125831,9280.14116
6,4.629220004679607e-06,3.3887820758544083e-09,249993407.59301907,298019682.2504792,1198628.884582033,1031047.7129808054,58614750.65668163,2323798166.7750072,2925335754.124855,1229636545.101749,100,65000,170,6,2.0,39355.0807,169386.941,20.7692947,306.990988,227.481855,10525.0088
6,3.3264052366009864e-06,3.612540533356532e-09,214930480.0828535,281130075.19824266,1496962.9847403676,1304176.8423541654,48680582.59945852,2714368715.163625,2353027286.4344,1485672515.962472,100,65000,170,6,2.0,39157.7969,207906.55,26.4311749,304.454347,227.329565,10333.5832
6,4.39682069227821e-06,4.1636847695833295e-09,239589490.44097108,202581344.4864854,1436676.077125402,1250736.2872590318,72770036.59439227,2147820339.4428234,2502373382.316996,1221696711.3911762,100,65000,170,6,2.0,25461.3795,105857.757,28.4563397,286.793349,221.31336,9334.36347
6,3.3493761403858505e-06,4.197217322832331e-09,250876418.89155063,262321203.48810965,1030552.3471194288,1294932.422894088,57603128.98629661,2976827556.7186584,2791870198.025118,1383449460.6379476,100,65000,170,6,2.0,37289.6426,187061.507,25.5440596,294.847046,224.203823,9739.16168
6,3.3948149662212733e-06,4.0051032933496035e-09,230152578.22856417,254654064.44758067,1285742.6375011308,1017915.8352968954,55272893.88321283,2244236614.580987,2068818644.1982603,1501461492.1659892,100,65000,170,6,2.0,35439.0313,151617.888,29.1617465,301.449786,225.668594,10148.5723
6,4.0521796903004525e-06,3.3218102997072027e-09,203858568.4599155,211588208.4820037,1035843.4668350008,1057545.3879854025,51310243.84159948,2401238055.51494,2828339894.032198,1202926433.2498724,100,65000,170,6,2.0,34345.4807,155237.591,27.2839967,290.679928,224.687585,9582.20375
6,3.7860149818775353e-06,3.919356520893697e-09,253395448.31860745,268684149.704656,1060526.002003147,1301996.0363057796,66665731.62838101,2000128575.2019649,2440740780.510641,1304477977.947187,100,65000,170,6,2.0,34484.4632,175309.802,24.1579907,303.538963,225.872195,10291.4201
6,3.811010219588703e-06,4.366871033842921e-09,269000123.35366553,272387956.6202488,1370250.4291791562,1327828.921673705,63239881.87030929,2621126374.5214734,2355353220.113474,1450484670.016895,100,65000,170,6,2.0,34298.6399,162746.504,26.0950014,299.0841,224.167318,10017.2741
6,3.2199994811582925e-06,3.7807645680097836e-09,200005668.0624869,227781892.44695252,1278872.9761302003,1402231.039190115,58310541.39037584,2138157075.316338,2484129885.4710364,1308715619.8619945,100,65000,170,6,2.0,32107.8594,175984.255,27.9254037,295.50191,224.668174,9792.21498
6,4.003091793945236e-06,3.4531040136455594e-09,206793454.4254681,262205165.39278507,1477794.4342087414,1015330.5896835104,68564040.10074413,2326094001.148353,2904491276.6368275,1060000434.5529592,100,65000,170,6,2.0,31490.922,121997.99,19.9549564,300.684064,225.546518,10143.2086
6,4.1018289338962965e-06,3.7131381922253142e-09,224738508.70466304,286709875.9002894,1016265.2378535038,1470993.7868907957,60154814.80030818,2495210402.934038,2124258720.4227924,1048754203.7084788,100,65000,170,6,2.0,38143.6607,220481.7,18.3844389,306.627341,227.054273,10483.6651
6,3.210332912723195e-06,3.553605231257748e-09,222802337.51680475,275244531.4686168,1327184.7966201133,1078178.8051700676,64775177.2132314,2308007989.0535555,2790395863.0166035,1209987157.5262454,100,65000,170,6,2.0,34289.5299,146564.836,21.9371934,303.660976,226.858364,10292.7442
6,4.222446345692678e-06,4.352118221157474e-09,281013086.2894895,206066072.31718144,1400185.5908065147,1020947.717575787,62662340.11755114,2505664897.894352,2567624404.046035,1464553072.5454755,100,65000,170,6,2.0,28407.7067,107639.224,33.3389714,284.758877,221.07588,9203.98064
6,4.591398980244048e-06,3.75967832281855e-09,276715716.8153237,258138063.27829015,1456837.799451482,1433316.429114636,52863507.707842685,2759643914.5315456,2657572244.2580147,1142053287.1190948,100,65000,170,6,2.0,36085.1444,192304.463,21.553663,296.95365,224.40353,9921.90377
6,4.518352143595303e-06,3.0895225218384155e-09,243597052.46776047,298690876.87886125,1405326.7715627328,1263095.6634704769,68562537.52739948,2891714746.084265,2176576021.819359,1411996368.837079,100,65000,170,6,2.0,34040.8041,149861.924,24.0441912,309.996693,228.177347,10720.5001
6,3.290464000918541e-06,3.185645526550311e-09,206509824.35744157,283564630.714941,1128303.9043319211,1290186.977262204,49280333.008506216,2308487911.8277054,2979624453.265632,1409895812.3076792,100,65000,170,6,2.0,42218.062,256563.183,25.0650287,306.430348,228.864009,10456.6267
6,4.078910432548896e-06,3.472973434902096e-09,251095593.69126695,278506690.63069254,1388899.7704472088,1209091.3908268015,62733120.36828225,2011116475.3107624,2542988274.157849,1198031091.808154,100,65000,170,6,2.0,34856.0151,165163.132,21.6566988,306.981491,227.164966,10517.1159
6,3.2672023362992502e-06,4.535603175764276e-09,235619169.9646524,212151169.485024,1445959.9339235446,1283992.0948769315,65186385.364596575,2374032381.024738,2749656370.0421104,1253196491.4609177,100,65000,170,6,2.0,28212.565,125576.044,27.833418,285.820758,221.525345,9217.70825
6,3.168663906522053e-06,3.4185260626031304e-09,221693199.3459699,247763014.20887697,1435073.299778528,1317283.4749570894,64005158.96305928,2696927446.986904,2032032699.4778936,1047386019.3595004,100,65000,170,6,2.0,30913.6598,144352.321,20.9416264,301.182925,226.344998,10149.4728
6,3.82322601140999e-06,3.7428817225036234e-09,203205827.19637975,228585372.32401535,1068315.219876262,1397527.5114003085,57202298.07839358,2202808604.351295,2158372901.9131184,1057470559.1252648,100,65000,170,6,2.0,33465.0683,186195.87,22.5629222,296.881831,224.643331,9902.85436
